TAG,Inicio,Target_4H,Duracao_Ciclo_Minutos,Hora_Inicio,Dia_Semana,Sintomas_Ultimas_24H,Sintomas_Ultimas_4H,Sintomas_Ultimas_2H,Razao_Agravamento_4H,Aceleracao_Aguda_2H
CA5927,2025-01-09 16:10:57,0,43.466667,16,3,0.0,0.0,0.0,0.0,0.0
CA65909,2025-02-12 18:42:53,0,8.2,18,2,0.0,0.0,0.0,0.0,0.0
CA0000,2025-01-19 16:00:00,0,60.0,16,6,0.0,0.0,0.0,0.0,0.0
CA65927,2025-03-09 12:00:00,0,60.0,12,6,0.0,0.0,0.0,0.0,0.0
CA65928,2025-01-23 08:30:14,0,29.766666,8,3,0.0,0.0,0.0,0.0,0.0
CA5926,2025-04-07 02:00:00,0,7.15,2,0,628.0,97.0,50.0,0.1544586,0.5154639
PE3799,2025-02-09 23:00:00,0,60.0,23,6,0.0,0.0,0.0,0.0,0.0
PE3796,2025-04-28 06:18:31,0,14.716666,6,0,58263.0,3983.0,1533.0,0.06836242,0.38488576
PE3795,2025-01-18 14:00:00,0,60.0,14,5,0.0,0.0,0.0,0.0,0.0
CA65922,2025-06-22 07:00:00,0,60.0,7,6,844.0,183.0,118.0,0.21682465,0.64480877
CA65922,2025-04-03 03:31:50,0,15.133333,3,3,829.0,276.0,142.0,0.33293125,0.51449275
CA5927,2025-01-21 15:56:06,0,3.9,15,1,0.0,0.0,0.0,0.0,0.0
CA65922,2025-05-02 05:37:48,0,10.133333,5,4,844.0,183.0,118.0,0.21682465,0.64480877
CA65922,2025-01-03 02:04:00,0,56.0,2,4,0.0,0.0,0.0,0.0,0.0
CA65789,2025-02-15 14:00:00,0,8.0,14,5,0.0,0.0,0.0,0.0,0.0
CA65932,2025-01-19 11:47:08,0,2.8833334,11,6,0.0,0.0,0.0,0.0,0.0
CA65915,2025-03-17 22:53:59,0,2.5666666,22,0,0.0,0.0,0.0,0.0,0.0
CA65928,2025-03-23 13:06:42,0,6.366667,13,6,0.0,0.0,0.0,0.0,0.0
CA65922,2025-01-31 16:04:35,0,55.416668,16,4,0.0,0.0,0.0,0.0,0.0
CA65936,2025-03-30 22:00:00,0,60.0,22,6,0.0,0.0,0.0,0.0,0.0
CA65929,2025-05-15 12:07:55,0,15.083333,12,3,850.0,133.0,63.0,0.15647058,0.47368422
CA65902,2025-06-19 00:00:00,0,60.0,0,3,16.0,16.0,16.0,1.0,1.0
CA65936,2025-04-09 06:00:00,0,12.566667,6,2,1389.0,269.0,115.0,0.1936645,0.4275093
CA65933,2025-06-04 05:00:00,0,14.1,5,2,247.0,88.0,43.0,0.3562753,0.48863637
CA65922,2025-05-05 15:14:58,0,14.2,15,0,844.0,183.0,118.0,0.21682465,0.64480877
PE3799,2025-06-18 23:00:00,0,16.216667,23,2,41015.0,10657.0,5670.0,0.25983176,0.53204465
CA65790,2025-03-15 11:36:43,0,12.3,11,5,0.0,0.0,0.0,0.0,0.0
CA65937,2025-01-16 03:00:00,0,21.633333,3,3,0.0,0.0,0.0,0.0,0.0
CA65928,2025-05-31 07:04:12,0,12.4,7,5,1511.0,258.0,148.0,0.17074785,0.5736434
CA65789,2025-02-01 11:01:25,0,19.8,11,5,0.0,0.0,0.0,0.0,0.0
CA65927,2025-04-23 05:41:40,0,8.483334,5,2,481.0,44.0,24.0,0.09147609,0.54545456
CA65926,2025-04-09 02:43:47,0,4.6666665,2,2,561.0,103.0,52.0,0.18360071,0.5048544
CA65930,2025-05-03 03:28:52,0,31.133333,3,5,802.0,102.0,28.0,0.12718205,0.27450982
PE3798,2025-01-04 15:06:25,0,16.25,15,5,0.0,0.0,0.0,0.0,0.0
PE3785,2025-03-12 03:00:00,0,60.0,3,2,0.0,0.0,0.0,0.0,0.0
PE3785,2025-03-19 15:00:00,0,60.0,15,2,0.0,0.0,0.0,0.0,0.0
CA65931,2025-05-12 11:47:42,0,12.3,11,0,2496.0,672.0,53.0,0.26923078,0.078869045
CA65793,2025-05-22 19:16:15,0,43.75,19,3,560.0,91.0,41.0,0.1625,0.45054945
CA65917,2025-02-18 11:00:00,0,60.0,11,1,0.0,0.0,0.0,0.0,0.0
CA65935,2025-01-04 08:11:08,0,40.45,8,5,0.0,0.0,0.0,0.0,0.0
CA65909,2025-02-15 16:38:19,0,21.683332,16,5,0.0,0.0,0.0,0.0,0.0
CA65923,2025-06-23 05:00:00,0,60.0,5,0,135.0,48.0,24.0,0.35555556,0.5
CA65937,2025-04-30 07:00:00,0,34.166668,7,2,582.0,84.0,39.0,0.14432989,0.4642857
PE3784,2025-01-01 04:00:00,0,60.0,4,2,0.0,0.0,0.0,0.0,0.0
CA65908,2025-03-06 21:11:57,0,48.05,21,3,0.0,0.0,0.0,0.0,0.0
CA65902,2025-03-23 05:46:18,0,0.8833333,5,6,0.0,0.0,0.0,0.0,0.0
PE3796,2025-02-15 10:00:00,0,60.0,10,5,0.0,0.0,0.0,0.0,0.0
CA65908,2025-02-09 02:59:58,0,0.033333335,2,6,0.0,0.0,0.0,0.0,0.0
CA65937,2025-01-20 19:28:39,0,21.35,19,0,0.0,0.0,0.0,0.0,0.0
CA65920,2025-03-02 23:00:00,0,60.0,23,6,0.0,0.0,0.0,0.0,0.0
CA65902,2025-03-30 06:55:22,0,4.633333,6,6,0.0,0.0,0.0,0.0,0.0
CA65921,2025-02-17 19:00:00,0,2.95,19,0,0.0,0.0,0.0,0.0,0.0
CA65931,2025-06-01 08:00:00,0,31.15,8,6,2496.0,672.0,53.0,0.26923078,0.078869045
CA65902,2025-06-10 19:00:00,0,60.0,19,1,16.0,16.0,16.0,1.0,1.0
CA65934,2025-02-02 11:28:20,0,21.033333,11,6,0.0,0.0,0.0,0.0,0.0
CA65930,2025-05-31 21:00:00,0,4.733333,21,5,802.0,102.0,28.0,0.12718205,0.27450982
CA65924,2025-03-11 21:58:54,0,1.1,21,1,0.0,0.0,0.0,0.0,0.0
PE3797,2025-01-09 02:24:41,0,35.316666,2,3,0.0,0.0,0.0,0.0,0.0
CA65933,2025-02-01 03:00:00,0,60.0,3,5,0.0,0.0,0.0,0.0,0.0
CA65934,2025-01-08 22:55:47,0,1.45,22,2,0.0,0.0,0.0,0.0,0.0
CA65931,2025-04-13 07:31:59,0,28.016666,7,6,291.0,57.0,30.0,0.19587629,0.5263158
PE3783,2025-03-12 08:00:00,0,60.0,8,2,0.0,0.0,0.0,0.0,0.0
CA65928,2025-03-18 03:53:50,0,6.1666665,3,1,0.0,0.0,0.0,0.0,0.0
CA65934,2025-03-13 15:30:35,0,0.71666664,15,3,0.0,0.0,0.0,0.0,0.0
CA65926,2025-01-17 11:42:10,0,14.566667,11,4,0.0,0.0,0.0,0.0,0.0
CA65789,2025-03-12 07:08:50,0,3.0,7,2,0.0,0.0,0.0,0.0,0.0
PE3799,2025-06-06 16:00:00,0,4.733333,16,4,41015.0,10657.0,5670.0,0.25983176,0.53204465
CA65933,2025-04-25 14:00:00,1,6.6,14,4,626.0,84.0,60.0,0.1341853,0.71428573
CA65937,2025-06-01 20:32:01,0,22.533333,20,6,526.0,81.0,41.0,0.1539924,0.50617284
CA65930,2025-01-25 18:00:00,0,10.1,18,5,0.0,0.0,0.0,0.0,0.0
CA65937,2025-02-04 02:00:00,0,60.0,2,1,0.0,0.0,0.0,0.0,0.0
CA65930,2025-05-23 12:00:00,0,2.3,12,4,802.0,102.0,28.0,0.12718205,0.27450982
PE3784,2025-05-06 20:00:00,0,60.0,20,1,0.0,0.0,0.0,0.0,0.0
CA65922,2025-04-20 04:00:00,0,17.233334,4,6,764.0,106.0,39.0,0.13874346,0.36792454
CA5927,2025-01-16 14:00:00,0,14.966666,14,3,0.0,0.0,0.0,0.0,0.0
CA65792,2025-01-27 09:00:00,0,59.383335,9,0,0.0,0.0,0.0,0.0,0.0
CA65935,2025-04-23 18:52:43,0,7.2833333,18,2,1010.0,146.0,72.0,0.14455445,0.49315068
CA65927,2025-04-19 18:00:00,0,60.0,18,5,224.0,60.0,23.0,0.26785713,0.38333333
CA5926,2025-01-12 04:00:00,0,60.0,4,6,0.0,0.0,0.0,0.0,0.0
CA65934,2025-03-28 05:00:00,0,14.316667,5,4,0.0,0.0,0.0,0.0,0.0
CA65931,2025-04-20 19:46:14,0,1.7333333,19,6,1267.0,239.0,103.0,0.18863457,0.43096235
CA65928,2025-03-29 18:37:33,0,22.45,18,5,0.0,0.0,0.0,0.0,0.0
PE3799,2025-04-22 07:00:00,0,15.016666,7,1,59378.0,9268.0,3367.0,0.15608475,0.36329305
PE3785,2025-06-25 10:00:00,0,60.0,10,2,0.0,0.0,0.0,0.0,0.0
CA65935,2025-01-27 01:00:00,0,60.0,1,0,0.0,0.0,0.0,0.0,0.0
CA5927,2025-05-03 17:00:00,0,38.933334,17,5,398.0,65.0,39.0,0.16331658,0.6
CA65790,2025-06-02 10:58:11,0,1.8166667,10,0,1212.0,220.0,114.0,0.18151815,0.5181818
CA65917,2025-06-25 09:00:00,0,60.0,9,2,0.0,0.0,0.0,0.0,0.0
CA65790,2025-06-07 22:13:13,0,2.8333333,22,5,1212.0,220.0,114.0,0.18151815,0.5181818
CA65789,2025-06-12 03:19:43,0,2.65,3,3,314.0,54.0,27.0,0.17197452,0.5
CA65916,2025-02-08 08:00:00,0,60.0,8,5,0.0,0.0,0.0,0.0,0.0
CA65917,2025-06-10 13:00:00,0,60.0,13,1,0.0,0.0,0.0,0.0,0.0
CA65928,2025-02-24 02:00:00,0,18.466667,2,0,0.0,0.0,0.0,0.0,0.0
PE3796,2025-01-01 21:00:00,0,6.4666667,21,2,0.0,0.0,0.0,0.0,0.0
CA65927,2025-03-26 16:12:08,0,1.2166667,16,2,0.0,0.0,0.0,0.0,0.0
PE3796,2025-06-03 01:27:55,0,4.4,1,1,44607.0,9771.0,4640.0,0.21904634,0.47487462
CA65915,2025-05-21 10:34:26,0,25.566668,10,2,1189.0,188.0,88.0,0.15811606,0.4680851
CA0000,2025-02-24 11:00:00,0,60.0,11,0,0.0,0.0,0.0,0.0,0.0
PE3785,2025-05-02 00:00:00,0,60.0,0,4,0.0,0.0,0.0,0.0,0.0
PE3795,2025-03-19 16:00:00,0,60.0,16,2,0.0,0.0,0.0,0.0,0.0
CA65930,2025-01-24 11:00:00,0,60.0,11,4,0.0,0.0,0.0,0.0,0.0
CA65936,2025-06-30 07:17:53,0,42.116665,7,0,1501.0,262.0,121.0,0.1745503,0.46183205
CA65908,2025-03-03 21:00:00,0,32.733334,21,0,0.0,0.0,0.0,0.0,0.0
CA65909,2025-02-06 20:16:49,0,1.75,20,3,0.0,0.0,0.0,0.0,0.0
CA65915,2025-01-30 01:00:00,0,60.0,1,3,0.0,0.0,0.0,0.0,0.0
CA65931,2025-04-12 00:56:49,0,0.016666668,0,5,348.0,35.0,16.0,0.10057471,0.45714286
CA65924,2025-06-18 04:00:00,0,60.0,4,2,953.0,43.0,29.0,0.04512067,0.6744186
CA65793,2025-03-01 16:00:00,0,60.0,16,5,0.0,0.0,0.0,0.0,0.0
CA5927,2025-02-16 13:32:30,0,9.666667,13,6,0.0,0.0,0.0,0.0,0.0
CA65932,2025-06-11 23:47:18,0,7.05,23,2,3567.0,48.0,48.0,0.013456686,1.0
CA65909,2025-01-20 20:00:00,0,60.0,20,0,0.0,0.0,0.0,0.0,0.0
PE3799,2025-02-07 22:00:00,0,26.266666,22,4,0.0,0.0,0.0,0.0,0.0
PE3796,2025-02-06 17:12:46,0,14.066667,17,3,0.0,0.0,0.0,0.0,0.0
CA65932,2025-01-05 17:38:35,0,4.7,17,6,0.0,0.0,0.0,0.0,0.0
CA65936,2025-06-29 23:51:30,0,8.5,23,6,1501.0,262.0,121.0,0.1745503,0.46183205
CA65909,2025-03-04 10:45:36,0,1.0666667,10,1,0.0,0.0,0.0,0.0,0.0
PE3785,2025-03-16 13:00:00,0,60.0,13,6,0.0,0.0,0.0,0.0,0.0
CA65934,2025-02-02 05:00:00,0,30.25,5,6,0.0,0.0,0.0,0.0,0.0
CA65936,2025-04-16 18:00:00,0,40.4,18,2,1727.0,223.0,111.0,0.12912565,0.49775785
CA65935,2025-05-06 19:00:00,0,2.0166667,19,1,912.0,156.0,82.0,0.17105263,0.525641
PE3788,2025-04-21 11:00:00,0,60.0,11,0,0.0,0.0,0.0,0.0,0.0
PE3799,2025-01-01 06:00:00,0,60.0,6,2,0.0,0.0,0.0,0.0,0.0
CA65926,2025-05-22 05:43:14,0,2.3,5,3,668.0,132.0,66.0,0.19760479,0.5
CA5927,2025-05-07 22:00:00,0,60.0,22,2,398.0,65.0,39.0,0.16331658,0.6
PE3784,2025-06-26 03:00:00,0,60.0,3,3,0.0,0.0,0.0,0.0,0.0
CA65929,2025-06-01 08:19:00,0,41.0,8,6,850.0,133.0,63.0,0.15647058,0.47368422
CA65917,2025-02-23 21:00:00,0,60.0,21,6,0.0,0.0,0.0,0.0,0.0
CA65792,2025-05-01 09:38:24,0,21.6,9,3,300.0,86.0,37.0,0.28666666,0.43023255
PE3788,2025-03-15 12:00:00,0,60.0,12,5,0.0,0.0,0.0,0.0,0.0
CA65924,2025-05-18 21:00:00,0,41.016666,21,6,953.0,43.0,29.0,0.04512067,0.6744186
CA65927,2025-05-04 03:00:00,0,60.0,3,6,310.0,74.0,42.0,0.23870967,0.5675676
CA65792,2025-04-03 23:53:15,1,4.55,23,3,938.0,221.0,64.0,0.23560767,0.28959277
CA65930,2025-04-09 22:37:18,1,22.7,22,2,623.0,91.0,43.0,0.14606741,0.47252747
CA65924,2025-01-16 22:00:18,0,17.566668,22,3,0.0,0.0,0.0,0.0,0.0
PE3797,2025-02-25 08:09:23,0,4.3166666,8,1,0.0,0.0,0.0,0.0,0.0
PE3799,2025-02-27 20:32:17,0,27.716667,20,3,0.0,0.0,0.0,0.0,0.0
CA65933,2025-04-20 01:00:00,0,49.583332,1,6,556.0,100.0,49.0,0.17985612,0.49
CA5927,2025-06-11 01:44:05,0,7.0333333,1,2,398.0,65.0,39.0,0.16331658,0.6
CA65909,2025-03-16 19:46:49,0,0.016666668,19,6,0.0,0.0,0.0,0.0,0.0
CA65936,2025-04-28 16:35:20,0,24.666666,16,0,1492.0,253.0,130.0,0.16957104,0.513834
CA65792,2025-06-23 14:00:00,0,7.25,14,0,300.0,86.0,37.0,0.28666666,0.43023255
CA65927,2025-01-28 15:00:00,0,60.0,15,1,0.0,0.0,0.0,0.0,0.0
CA65792,2025-05-05 06:56:23,0,3.6166666,6,0,300.0,86.0,37.0,0.28666666,0.43023255
PE3798,2025-03-19 01:05:41,0,31.883333,1,2,0.0,0.0,0.0,0.0,0.0
CA65920,2025-05-21 17:00:00,0,60.0,17,2,0.0,0.0,0.0,0.0,0.0
CA65937,2025-04-03 16:25:56,1,2.5166667,16,3,399.0,85.0,42.0,0.21303259,0.49411765
CA65928,2025-04-29 18:48:18,0,11.7,18,1,1438.0,229.0,125.0,0.15924896,0.5458515
CA65937,2025-05-01 16:29:22,0,8.05,16,3,526.0,81.0,41.0,0.1539924,0.50617284
CA65933,2025-03-01 22:30:14,0,6.2,22,5,0.0,0.0,0.0,0.0,0.0
CA65915,2025-02-16 04:00:00,0,36.8,4,6,0.0,0.0,0.0,0.0,0.0
PE3797,2025-03-11 04:48:58,0,11.033334,4,1,0.0,0.0,0.0,0.0,0.0
CA65917,2025-06-18 14:00:00,0,60.0,14,2,0.0,0.0,0.0,0.0,0.0
CA65930,2025-03-18 05:37:16,0,8.6,5,1,0.0,0.0,0.0,0.0,0.0
CA65915,2025-02-17 07:45:22,0,14.633333,7,0,0.0,0.0,0.0,0.0,0.0
CA65932,2025-03-24 15:36:43,0,0.28333333,15,0,0.0,0.0,0.0,0.0,0.0
CA65926,2025-04-16 18:20:19,0,16.683332,18,2,675.0,95.0,39.0,0.14074074,0.4105263
CA65916,2025-05-29 12:00:00,0,60.0,12,3,0.0,0.0,0.0,0.0,0.0
CA65793,2025-02-28 13:00:00,0,60.0,13,4,0.0,0.0,0.0,0.0,0.0
CA65937,2025-03-19 17:43:59,0,16.016666,17,2,0.0,0.0,0.0,0.0,0.0
PE3785,2025-03-07 23:00:00,0,60.0,23,4,0.0,0.0,0.0,0.0,0.0
CA65933,2025-05-17 11:00:00,0,50.2,11,5,247.0,88.0,43.0,0.3562753,0.48863637
CA65915,2025-04-14 12:48:50,0,8.85,12,0,989.0,143.0,68.0,0.1445905,0.4755245
CA65790,2025-05-07 20:00:00,0,60.0,20,2,1212.0,220.0,114.0,0.18151815,0.5181818
PE3798,2025-04-16 19:00:00,0,60.0,19,2,31918.0,6058.0,2048.0,0.18979886,0.33806536
PE3795,2025-04-29 11:29:30,0,30.5,11,1,25438.0,1596.0,1486.0,0.06274078,0.9310777
CA65908,2025-02-19 18:22:08,0,35.533333,18,2,0.0,0.0,0.0,0.0,0.0
CA65929,2025-03-26 13:44:28,0,15.533334,13,2,0.0,0.0,0.0,0.0,0.0
PE3785,2025-04-16 09:00:00,0,60.0,9,2,0.0,0.0,0.0,0.0,0.0
CA65928,2025-01-01 20:59:56,0,0.06666667,20,2,0.0,0.0,0.0,0.0,0.0
CA65790,2025-04-25 21:00:00,0,20.483334,21,4,395.0,55.0,29.0,0.1392405,0.5272727
CA65930,2025-05-24 07:08:21,0,1.7166667,7,5,802.0,102.0,28.0,0.12718205,0.27450982
CA65792,2025-01-21 20:00:00,0,60.0,20,1,0.0,0.0,0.0,0.0,0.0
CA65921,2025-03-01 09:45:30,0,14.5,9,5,0.0,0.0,0.0,0.0,0.0
CA65790,2025-01-21 06:45:42,0,14.3,6,1,0.0,0.0,0.0,0.0,0.0
CA65935,2025-04-05 08:00:00,0,5.7,8,5,1011.0,173.0,84.0,0.17111771,0.48554912
CA65927,2025-01-20 01:00:00,0,46.983334,1,0,0.0,0.0,0.0,0.0,0.0
CA65936,2025-05-11 12:00:00,0,60.0,12,6,1501.0,262.0,121.0,0.1745503,0.46183205
CA65909,2025-03-09 02:00:00,0,7.4,2,6,0.0,0.0,0.0,0.0,0.0
CA65932,2025-03-23 06:46:36,0,3.2833333,6,6,0.0,0.0,0.0,0.0,0.0
CA65922,2025-03-11 06:57:13,0,2.7833333,6,1,0.0,0.0,0.0,0.0,0.0
CA65792,2025-01-24 11:41:16,0,18.733334,11,4,0.0,0.0,0.0,0.0,0.0
CA65932,2025-06-21 00:00:00,0,60.0,0,5,3567.0,48.0,48.0,0.013456686,1.0
CA65793,2025-03-15 12:00:00,0,60.0,12,5,0.0,0.0,0.0,0.0,0.0
CA65924,2025-04-13 16:00:00,0,60.0,16,6,1470.0,274.0,148.0,0.18639456,0.540146
CA65936,2025-06-19 12:40:16,0,19.733334,12,3,1501.0,262.0,121.0,0.1745503,0.46183205
CA5926,2025-03-08 03:00:00,0,58.466667,3,5,0.0,0.0,0.0,0.0,0.0
CA65792,2025-05-05 14:00:00,0,24.083334,14,0,300.0,86.0,37.0,0.28666666,0.43023255
CA65931,2025-06-20 19:48:18,0,11.7,19,4,2496.0,672.0,53.0,0.26923078,0.078869045
CA65929,2025-05-11 10:16:52,0,43.133335,10,6,850.0,133.0,63.0,0.15647058,0.47368422
CA65902,2025-01-26 16:03:58,0,0.31666666,16,6,0.0,0.0,0.0,0.0,0.0
CA65921,2025-01-21 16:55:04,0,4.9333334,16,1,0.0,0.0,0.0,0.0,0.0
PE3788,2025-06-19 08:00:00,0,60.0,8,3,0.0,0.0,0.0,0.0,0.0
PE3795,2025-04-09 21:00:00,0,18.916666,21,2,17951.0,4093.0,2542.0,0.22800958,0.6210604
CA65934,2025-03-02 20:00:00,0,60.0,20,6,0.0,0.0,0.0,0.0,0.0
CA65936,2025-01-03 11:16:08,0,2.7,11,4,0.0,0.0,0.0,0.0,0.0
PE3785,2025-03-16 10:00:00,0,60.0,10,6,0.0,0.0,0.0,0.0,0.0
CA65937,2025-01-30 02:00:00,0,32.466667,2,3,0.0,0.0,0.0,0.0,0.0
PE3796,2025-02-28 16:36:24,0,5.4333334,16,4,0.0,0.0,0.0,0.0,0.0
CA5927,2025-04-22 00:00:00,0,12.1,0,1,301.0,52.0,29.0,0.17275748,0.5576923
CA65937,2025-05-05 09:10:13,0,49.783333,9,0,526.0,81.0,41.0,0.1539924,0.50617284
PE3797,2025-06-30 17:32:02,0,27.966667,17,0,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65908,2025-01-05 18:00:00,0,4.866667,18,6,0.0,0.0,0.0,0.0,0.0
PE3796,2025-06-10 14:31:12,0,28.8,14,1,44607.0,9771.0,4640.0,0.21904634,0.47487462
CA65922,2025-02-25 16:49:20,0,10.666667,16,1,0.0,0.0,0.0,0.0,0.0
CA65935,2025-02-10 10:00:00,0,60.0,10,0,0.0,0.0,0.0,0.0,0.0
CA65935,2025-06-26 08:29:19,0,30.683332,8,3,912.0,156.0,82.0,0.17105263,0.525641
CA65928,2025-02-11 13:06:41,0,0.21666667,13,1,0.0,0.0,0.0,0.0,0.0
CA65931,2025-06-24 12:00:00,0,1.9,12,1,2496.0,672.0,53.0,0.26923078,0.078869045
CA65920,2025-05-03 08:00:00,0,60.0,8,5,0.0,0.0,0.0,0.0,0.0
PE3797,2025-04-25 17:01:02,0,0.05,17,4,65140.0,8350.0,2961.0,0.12818545,0.35461077
CA65932,2025-06-17 14:48:02,0,11.966666,14,1,3567.0,48.0,48.0,0.013456686,1.0
CA65932,2025-03-25 20:50:52,0,9.133333,20,1,0.0,0.0,0.0,0.0,0.0
CA65926,2025-03-25 21:49:51,0,10.15,21,1,0.0,0.0,0.0,0.0,0.0
CA5927,2025-05-23 21:15:57,0,4.0333333,21,4,398.0,65.0,39.0,0.16331658,0.6
PE3798,2025-04-06 19:00:00,0,60.0,19,6,41067.0,7293.0,2894.0,0.17758784,0.39681888
CA65916,2025-04-25 07:00:00,0,60.0,7,4,0.0,0.0,0.0,0.0,0.0
CA65936,2025-03-01 05:13:25,0,0.8,5,5,0.0,0.0,0.0,0.0,0.0
CA65789,2025-01-05 02:10:08,0,1.0333333,2,6,0.0,0.0,0.0,0.0,0.0
CA5926,2025-06-23 13:00:00,0,35.433334,13,0,788.0,123.0,58.0,0.15609138,0.4715447
CA65793,2025-06-15 17:00:00,0,9.933333,17,6,560.0,91.0,41.0,0.1625,0.45054945
CA65932,2025-01-23 16:00:00,0,60.0,16,3,0.0,0.0,0.0,0.0,0.0
CA65790,2025-02-27 16:20:10,0,39.833332,16,3,0.0,0.0,0.0,0.0,0.0
CA65925,2025-04-21 04:00:00,0,60.0,4,0,919.0,80.0,31.0,0.087051146,0.3875
CA65921,2025-01-10 01:00:00,0,18.683332,1,4,0.0,0.0,0.0,0.0,0.0
CA65929,2025-06-18 05:03:47,0,0.016666668,5,2,850.0,133.0,63.0,0.15647058,0.47368422
CA65933,2025-04-16 21:48:02,0,11.966666,21,2,403.0,32.0,20.0,0.079404466,0.625
CA65931,2025-06-24 13:00:00,0,9.25,13,1,2496.0,672.0,53.0,0.26923078,0.078869045
PE3798,2025-04-27 15:00:00,0,51.716667,15,6,41552.0,10106.0,5252.0,0.24321333,0.5196913
CA65930,2025-03-27 06:57:25,0,1.7833333,6,3,0.0,0.0,0.0,0.0,0.0
CA65917,2025-05-01 06:00:00,0,60.0,6,3,0.0,0.0,0.0,0.0,0.0
CA65926,2025-03-30 17:00:00,0,60.0,17,6,0.0,0.0,0.0,0.0,0.0
CA65928,2025-06-25 05:21:01,0,23.55,5,2,1511.0,258.0,148.0,0.17074785,0.5736434
PE3797,2025-04-14 10:00:00,0,60.0,10,0,45506.0,11429.0,6168.0,0.2511537,0.53967977
CA65790,2025-04-09 15:54:07,0,2.7166667,15,2,1345.0,231.0,112.0,0.17174721,0.4848485
CA5926,2025-06-13 07:00:00,0,47.583332,7,4,788.0,123.0,58.0,0.15609138,0.4715447
CA5926,2025-03-17 01:49:49,0,10.183333,1,0,0.0,0.0,0.0,0.0,0.0
CA65928,2025-04-24 19:50:14,0,9.766666,19,3,2737.0,578.0,296.0,0.21118012,0.5121107
CA65793,2025-06-20 00:44:07,0,3.2166667,0,4,560.0,91.0,41.0,0.1625,0.45054945
PE3797,2025-02-05 14:50:24,0,9.6,14,2,0.0,0.0,0.0,0.0,0.0
CA65909,2025-06-19 23:00:00,0,12.916667,23,3,647.0,97.0,40.0,0.14992271,0.41237113
CA65937,2025-03-11 22:35:14,0,24.766666,22,1,0.0,0.0,0.0,0.0,0.0
CA5926,2025-03-22 11:00:00,0,60.0,11,5,0.0,0.0,0.0,0.0,0.0
CA65902,2025-03-22 18:00:01,0,59.983334,18,5,0.0,0.0,0.0,0.0,0.0
CA65901,2025-01-14 02:00:00,0,60.0,2,1,0.0,0.0,0.0,0.0,0.0
CA65925,2025-05-29 18:12:19,0,47.683334,18,3,2120.0,405.0,184.0,0.19103773,0.454321
CA65922,2025-01-10 03:31:33,0,28.45,3,4,0.0,0.0,0.0,0.0,0.0
CA65936,2025-06-20 13:31:05,0,28.916666,13,4,1501.0,262.0,121.0,0.1745503,0.46183205
CA65924,2025-03-05 08:00:00,0,60.0,8,2,0.0,0.0,0.0,0.0,0.0
CA5926,2025-01-15 11:00:00,0,34.3,11,2,0.0,0.0,0.0,0.0,0.0
CA65934,2025-04-16 16:00:00,0,5.4333334,16,2,497.0,53.0,20.0,0.10663984,0.3773585
PE3797,2025-05-07 23:59:38,0,0.36666667,23,2,56544.0,12618.0,7023.0,0.22315365,0.55658585
CA65930,2025-02-03 21:00:00,0,60.0,21,0,0.0,0.0,0.0,0.0,0.0
CA65792,2025-02-25 07:14:10,0,6.2,7,1,0.0,0.0,0.0,0.0,0.0
CA65934,2025-06-08 21:52:27,0,7.55,21,6,536.0,37.0,28.0,0.06902985,0.7567568
CA65924,2025-06-21 06:00:00,0,13.783334,6,5,953.0,43.0,29.0,0.04512067,0.6744186
PE3798,2025-06-02 04:28:40,0,31.333334,4,0,9543.0,150.0,67.0,0.015718328,0.44666666
CA65926,2025-04-25 22:00:00,0,34.816666,22,4,496.0,103.0,49.0,0.20766129,0.47572815
CA65908,2025-05-04 14:00:00,0,60.0,14,6,127.0,52.0,52.0,0.40944883,1.0
CA65792,2025-03-02 18:12:18,0,35.466667,18,6,0.0,0.0,0.0,0.0,0.0
CA65909,2025-02-07 20:00:00,0,10.516666,20,4,0.0,0.0,0.0,0.0,0.0
PE3797,2025-03-02 14:00:00,0,6.616667,14,6,0.0,0.0,0.0,0.0,0.0
CA65932,2025-04-07 06:00:00,1,30.983334,6,0,2510.0,515.0,231.0,0.20517929,0.4485437
CA65937,2025-03-20 02:01:58,0,19.85,2,3,0.0,0.0,0.0,0.0,0.0
CA65925,2025-06-21 21:43:26,0,9.316667,21,5,2120.0,405.0,184.0,0.19103773,0.454321
CA65925,2025-06-21 00:51:22,0,8.633333,0,5,2120.0,405.0,184.0,0.19103773,0.454321
CA5926,2025-06-14 14:00:00,0,60.0,14,5,788.0,123.0,58.0,0.15609138,0.4715447
CA65915,2025-06-27 17:59:10,0,0.8333333,17,4,1189.0,188.0,88.0,0.15811606,0.4680851
CA65925,2025-05-17 07:14:24,0,1.15,7,5,2120.0,405.0,184.0,0.19103773,0.454321
CA65921,2025-03-06 03:25:19,0,3.3666666,3,3,0.0,0.0,0.0,0.0,0.0
CA65931,2025-02-01 10:06:10,0,53.833332,10,5,0.0,0.0,0.0,0.0,0.0
CA65933,2025-04-18 02:49:35,0,10.416667,2,4,371.0,78.0,39.0,0.21024258,0.5
CA5926,2025-02-01 14:58:56,0,1.0666667,14,5,0.0,0.0,0.0,0.0,0.0
CA65789,2025-05-21 04:44:38,0,15.366667,4,2,314.0,54.0,27.0,0.17197452,0.5
CA65929,2025-03-11 00:00:00,0,26.866667,0,1,0.0,0.0,0.0,0.0,0.0
